listPrice,sqft,stories,beds,baths,baths_full,baths_full_calc,garage,year_built,type_condos,type_farm,type_multi_family,type_single_family,type_townhome
13.036807667689546,1520.0,2.0,3.0,1.0,1.0,1.0,2.0,1937.0,0.0,0.0,0.0,1.0,0.0
13.199141068399515,1722.0,1.0,3.0,2.0,2.0,2.0,3.0,2025.0,0.0,0.0,0.0,1.0,0.0
13.038766527911386,1524.0,2.0,4.0,2.0,2.0,2.0,2.0,2009.0,0.0,0.0,0.0,1.0,0.0
12.873648139727594,1382.0,1.0,3.0,2.0,2.0,2.0,,1938.0,0.0,0.0,0.0,1.0,0.0
13.451668563394815,1937.0,2.0,3.0,2.0,2.0,2.0,2.0,1977.0,0.0,0.0,0.0,0.0,1.0
13.457407451830088,2272.0,2.0,3.0,3.0,3.0,3.0,2.0,1997.0,0.0,0.0,0.0,1.0,0.0
13.017005083966255,1893.0,2.0,3.0,1.0,1.0,1.0,,1900.0,0.0,0.0,0.0,1.0,0.0
14.22030944419592,3647.0,2.0,3.0,4.0,2.0,2.0,3.0,2004.0,0.0,0.0,0.0,1.0,0.0
13.539758373899955,2414.0,2.0,4.0,2.0,2.0,2.0,2.0,1996.0,0.0,0.0,0.0,1.0,0.0
14.503645699213111,4235.0,2.0,4.0,4.0,4.0,4.0,4.0,2014.0,0.0,0.0,0.0,1.0,0.0
12.969214528909768,1390.0,1.0,2.0,2.0,2.0,2.0,2.0,1951.0,0.0,0.0,0.0,1.0,0.0
13.100119813444692,1822.0,1.0,3.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.0,0.0,1.0,0.0
12.847665971443902,840.0,1.0,2.0,1.0,1.0,1.0,,1945.0,0.0,0.0,0.0,1.0,0.0
12.983103608918753,1288.0,1.0,4.0,2.0,2.0,2.0,2.0,2004.0,0.0,0.0,0.0,1.0,0.0
12.721590244743798,1010.0,1.0,2.0,1.0,1.0,1.0,,1946.0,0.0,0.0,0.0,1.0,0.0
13.52649559761195,1573.0,1.0,3.0,2.0,2.0,2.0,2.0,1998.0,0.0,0.0,0.0,1.0,0.0
12.567240979056246,1052.0,1.0,3.0,2.0,2.0,2.0,,1940.0,0.0,0.0,0.0,1.0,0.0
14.265312117647388,6000.0,1.0,15.0,9.0,9.0,9.0,,1963.0,0.0,0.0,1.0,0.0,0.0
12.983103608918753,1316.0,1.0,3.0,2.0,2.0,2.0,2.0,1997.0,0.0,0.0,0.0,1.0,0.0
13.681980308196241,1310.0,2.0,2.0,2.0,2.0,2.0,1.0,2004.0,1.0,0.0,0.0,0.0,0.0
14.115615891155079,3694.0,2.0,4.0,4.0,4.0,4.0,2.0,2001.0,0.0,0.0,0.0,1.0,0.0
12.936036208848487,1352.0,1.0,3.0,2.0,2.0,2.0,2.0,1965.0,0.0,0.0,0.0,1.0,0.0
13.0917000253722,1896.0,1.0,2.0,1.0,1.0,1.0,2.0,1954.0,0.0,0.0,0.0,1.0,0.0
13.39239204133378,1150.0,1.0,2.0,2.0,2.0,2.0,1.0,2000.0,1.0,0.0,0.0,0.0,0.0
13.197472705176983,1424.0,2.0,3.0,2.0,2.0,2.0,,1909.0,0.0,0.0,0.0,1.0,0.0
12.54254845357358,1120.0,1.0,2.0,1.0,1.0,1.0,1.0,1935.0,0.0,0.0,0.0,1.0,0.0
13.35331794316234,1242.0,1.0,4.0,2.0,2.0,2.0,,1955.0,0.0,0.0,0.0,1.0,0.0
13.171155446333852,1360.0,2.0,2.0,1.0,1.0,1.0,,1881.0,0.0,0.0,0.0,1.0,0.0
13.664688831019712,3000.0,3.0,3.0,3.0,3.0,3.0,2.0,1983.0,0.0,0.0,0.0,1.0,0.0
13.710140042256448,3152.0,2.0,4.0,3.0,2.0,2.0,5.0,2007.0,0.0,0.0,0.0,1.0,0.0
12.59473402514672,1364.0,2.0,3.0,2.0,2.0,2.0,1.0,1930.0,0.0,0.0,0.0,1.0,0.0
13.663525365110068,2525.0,1.0,3.0,2.0,2.0,2.0,2.0,1956.0,0.0,0.0,0.0,1.0,0.0
13.884104283136265,2310.0,1.0,3.0,2.0,2.0,2.0,2.0,1998.0,0.0,0.0,0.0,1.0,0.0
13.64103930673094,2688.0,1.0,3.0,2.0,2.0,2.0,2.0,1951.0,0.0,0.0,0.0,1.0,0.0
13.963931425151141,3101.0,2.0,3.0,3.0,3.0,3.0,3.0,1985.0,0.0,0.0,0.0,1.0,0.0
13.454542124461861,1292.0,1.0,2.0,2.0,2.0,2.0,1.0,1970.0,1.0,0.0,0.0,0.0,0.0
13.171155446333852,1536.0,2.0,3.0,2.0,2.0,2.0,2.0,1978.0,0.0,0.0,0.0,1.0,0.0
12.691275799522568,864.0,1.0,3.0,1.0,1.0,1.0,1.0,1946.0,0.0,0.0,0.0,1.0,0.0
13.384575322579519,1196.0,1.0,3.0,1.0,1.0,1.0,3.0,1955.0,0.0,0.0,0.0,1.0,0.0
13.910821646859095,3829.0,3.0,4.0,3.0,3.0,3.0,2.0,1988.0,0.0,0.0,0.0,1.0,0.0
12.574185427296195,984.0,1.0,3.0,1.0,1.0,1.0,1.0,1971.0,0.0,0.0,0.0,0.0,1.0
13.015893357585442,1440.0,2.0,3.0,2.0,2.0,2.0,1.0,2026.0,0.0,0.0,0.0,1.0,0.0
13.303018546545275,1348.0,1.0,3.0,1.0,1.0,1.0,1.0,1950.0,0.0,0.0,0.0,1.0,0.0
13.12216535779974,1452.0,1.0,2.0,2.0,2.0,2.0,2.0,1968.0,0.0,0.0,0.0,1.0,0.0
13.567050480716235,3443.0,2.0,4.0,4.0,3.0,3.0,2.0,1993.0,0.0,0.0,0.0,1.0,0.0
12.896719202134523,1370.0,1.0,2.0,2.0,2.0,2.0,,1988.0,1.0,0.0,0.0,0.0,0.0
13.455259226368387,2122.0,1.0,3.0,2.0,2.0,2.0,3.0,1997.0,0.0,0.0,0.0,1.0,0.0
13.486868981538246,2388.0,2.0,4.0,2.0,2.0,2.0,2.0,1998.0,0.0,0.0,0.0,1.0,0.0
13.161105129720333,1976.0,1.0,4.0,2.0,2.0,2.0,1.0,1967.0,0.0,0.0,0.0,1.0,0.0
14.978661680269907,3700.0,5.0,4.0,4.0,4.0,4.0,2.0,2023.0,0.0,0.0,0.0,1.0,0.0
13.26212705890841,1295.0,1.0,3.0,1.0,1.0,1.0,1.0,1963.0,0.0,0.0,0.0,1.0,0.0
13.681980308196241,3100.0,3.0,3.0,4.0,4.0,4.0,2.0,1987.0,0.0,0.0,0.0,1.0,0.0
13.281076775042335,2288.0,2.0,3.0,2.0,2.0,2.0,2.0,1940.0,0.0,0.0,0.0,1.0,0.0
14.115615150414612,4269.0,3.0,4.0,3.0,3.0,3.0,,1907.0,0.0,0.0,0.0,1.0,0.0
12.73523217148465,2471.0,1.0,3.0,2.0,2.0,2.0,,1952.0,0.0,0.0,0.0,1.0,0.0
14.375126917328105,2520.0,1.0,3.0,3.0,3.0,3.0,3.0,2018.0,0.0,0.0,0.0,1.0,0.0
14.077859437698036,3764.0,2.0,4.0,5.0,4.0,4.0,3.0,2006.0,0.0,0.0,0.0,1.0,0.0
13.76421831620775,2592.0,2.0,4.0,2.0,2.0,2.0,1.0,1947.0,0.0,0.0,0.0,1.0,0.0
13.036807667689546,864.0,1.0,2.0,1.0,1.0,1.0,1.0,1974.0,0.0,0.0,0.0,1.0,0.0
14.711598990684092,5136.0,2.0,4.0,3.0,3.0,3.0,3.0,1993.0,0.0,0.0,0.0,1.0,0.0
13.017005083966255,1590.0,1.0,3.0,2.0,2.0,2.0,1.0,1976.0,0.0,0.0,0.0,1.0,0.0
11.652696102959753,302.0,1.0,0.0,1.0,1.0,1.0,,1927.0,1.0,0.0,0.0,0.0,0.0
13.591117476312084,2640.0,1.0,3.0,3.0,2.0,2.0,3.0,2015.0,0.0,0.0,0.0,1.0,0.0
12.834683971615659,1444.0,1.0,3.0,3.0,2.0,2.0,1.0,1970.0,0.0,0.0,0.0,1.0,0.0
13.296318365198623,2391.0,2.0,4.0,4.0,4.0,4.0,2.0,2023.0,0.0,0.0,1.0,0.0,0.0
15.687312888712007,7987.0,3.0,4.0,6.0,6.0,6.0,4.0,2005.0,0.0,0.0,0.0,1.0,0.0
13.120363378739663,2896.0,2.0,3.0,2.0,2.0,2.0,2.0,1989.0,0.0,0.0,0.0,1.0,0.0
12.793862088206213,1936.0,1.0,4.0,2.0,2.0,2.0,,1952.0,0.0,0.0,0.0,1.0,0.0
12.807655372286902,1240.0,2.0,2.0,2.0,2.0,2.0,2.0,1979.0,0.0,0.0,0.0,1.0,0.0
13.208542908506082,1858.0,1.0,4.0,2.0,2.0,2.0,2.0,2021.0,0.0,0.0,0.0,1.0,0.0
13.26212705890841,1915.0,2.0,4.0,2.0,2.0,2.0,2.0,1998.0,0.0,0.0,0.0,1.0,0.0
13.091906231773164,2792.0,2.0,4.0,2.0,2.0,2.0,2.0,2000.0,0.0,0.0,0.0,1.0,0.0
13.335862167174314,1402.0,3.0,3.0,2.0,2.0,2.0,2.0,1962.0,0.0,0.0,0.0,1.0,0.0
12.777055016970678,1198.0,2.0,2.0,2.0,2.0,2.0,,2025.0,0.0,0.0,0.0,0.0,1.0
12.860741437345885,1384.0,1.0,4.0,2.0,2.0,2.0,1.0,1977.0,0.0,0.0,0.0,1.0,0.0
13.0709669198009,1673.0,1.0,3.0,2.0,2.0,2.0,2.0,2004.0,0.0,0.0,0.0,1.0,0.0
13.208359405768626,1971.0,1.0,3.0,2.0,2.0,2.0,2.0,1962.0,0.0,0.0,0.0,1.0,0.0
12.733758336210744,1464.0,1.0,2.0,1.0,1.0,1.0,,1980.0,0.0,0.0,0.0,1.0,0.0
12.502470376049185,900.0,1.0,2.0,1.0,1.0,1.0,,1900.0,0.0,0.0,0.0,1.0,0.0
13.120363378739663,2940.0,2.0,7.0,3.0,3.0,3.0,2.0,1970.0,0.0,0.0,0.0,1.0,0.0
12.947774248188859,1654.0,1.0,3.0,2.0,2.0,2.0,2.0,1960.0,0.0,0.0,0.0,1.0,0.0
12.834683971615659,1500.0,1.0,3.0,2.0,2.0,2.0,2.0,1995.0,0.0,0.0,0.0,1.0,0.0
13.6962663302866,3427.0,2.0,5.0,4.0,3.0,3.0,4.0,1990.0,0.0,0.0,0.0,1.0,0.0
12.84529412258351,1889.0,1.0,3.0,2.0,2.0,2.0,,1978.0,0.0,0.0,0.0,1.0,0.0
13.442998001373553,1366.0,2.0,3.0,2.0,2.0,2.0,1.0,1989.0,0.0,0.0,0.0,1.0,0.0
12.873648139727594,1280.0,1.0,3.0,2.0,2.0,2.0,2.0,1976.0,0.0,0.0,0.0,1.0,0.0
12.66001358269538,1106.0,1.0,2.0,2.0,2.0,2.0,2.0,1981.0,0.0,0.0,0.0,1.0,0.0
12.524526376648708,897.0,1.0,2.0,1.0,1.0,1.0,,2022.0,0.0,0.0,0.0,1.0,0.0
12.691583538230217,1704.0,1.0,3.0,2.0,2.0,2.0,2.0,2006.0,0.0,0.0,0.0,1.0,0.0
13.304519920584285,2176.0,1.0,4.0,1.0,1.0,1.0,2.0,1950.0,0.0,0.0,0.0,1.0,0.0
13.07107218827772,1818.0,2.0,3.0,2.0,2.0,2.0,2.0,2014.0,0.0,0.0,0.0,1.0,0.0
13.261953131042814,1866.0,2.0,4.0,3.0,3.0,3.0,2.0,2025.0,0.0,0.0,0.0,1.0,0.0
12.847665971443902,1104.0,1.0,3.0,1.0,1.0,1.0,,1980.0,0.0,0.0,0.0,1.0,0.0
13.112315061750808,1472.0,1.0,3.0,2.0,2.0,2.0,2.0,1998.0,0.0,0.0,0.0,1.0,0.0
12.762830066509972,2142.0,1.0,3.0,2.0,2.0,2.0,2.0,1947.0,0.0,0.0,0.0,1.0,0.0
13.586098651497313,1683.0,1.0,3.0,2.0,2.0,2.0,2.0,1976.0,0.0,0.0,0.0,1.0,0.0
14.148405690083225,5559.0,3.0,5.0,3.0,3.0,3.0,4.0,2001.0,0.0,0.0,0.0,1.0,0.0
13.815011433422342,2436.0,1.0,3.0,2.0,2.0,2.0,3.0,2007.0,0.0,0.0,0.0,1.0,0.0
15.473738825043979,3284.0,2.0,3.0,4.0,4.0,4.0,,1964.0,0.0,0.0,0.0,1.0,0.0
14.45472992420301,3832.0,2.0,4.0,3.0,3.0,3.0,3.0,1998.0,0.0,0.0,0.0,1.0,0.0
13.112315061750808,1577.0,3.0,3.0,1.0,1.0,1.0,2.0,1968.0,0.0,0.0,0.0,1.0,0.0
13.451668563394815,1605.0,2.0,3.0,2.0,2.0,2.0,2.0,1978.0,0.0,0.0,0.0,1.0,0.0
14.07402202531625,2436.0,1.0,3.0,2.0,2.0,2.0,2.0,1973.0,1.0,0.0,0.0,0.0,0.0
12.994532278619134,1484.0,2.0,3.0,2.0,2.0,2.0,2.0,1945.0,0.0,0.0,0.0,1.0,0.0
13.26212705890841,1536.0,1.0,1.0,1.0,1.0,1.0,2.0,2018.0,0.0,0.0,0.0,1.0,0.0
12.300932724054114,1735.0,2.0,3.0,1.0,1.0,1.0,,1880.0,0.0,0.0,0.0,1.0,0.0
12.928781055513184,948.0,1.0,1.0,2.0,2.0,2.0,,1950.0,0.0,0.0,0.0,1.0,0.0
12.868763195921677,1091.0,2.0,2.0,1.0,1.0,1.0,1.0,1995.0,0.0,0.0,0.0,0.0,1.0
13.864301674514206,3198.0,3.0,5.0,2.0,2.0,2.0,1.0,1911.0,0.0,0.0,0.0,1.0,0.0
13.27919788112362,1846.0,2.0,3.0,4.0,3.0,3.0,1.0,1999.0,0.0,0.0,0.0,0.0,1.0
13.546324377048325,2688.0,2.0,3.0,3.0,2.0,2.0,,2014.0,0.0,0.0,0.0,1.0,0.0
13.016782837542953,1164.0,1.0,2.0,1.0,1.0,1.0,,1951.0,0.0,0.0,0.0,1.0,0.0
13.554147092530322,2244.0,3.0,3.0,2.0,2.0,2.0,2.0,1930.0,0.0,0.0,0.0,1.0,0.0
12.992256969959042,1188.0,1.0,3.0,1.0,1.0,1.0,1.0,1970.0,0.0,0.0,0.0,1.0,0.0
13.451668563394815,1640.0,1.0,3.0,2.0,2.0,2.0,2.0,1997.0,0.0,0.0,0.0,1.0,0.0
13.76316513133229,2512.0,2.0,3.0,2.0,2.0,2.0,1.0,1978.0,0.0,0.0,0.0,1.0,0.0
13.42246945133505,2587.0,2.0,4.0,3.0,3.0,3.0,4.0,2006.0,0.0,0.0,0.0,1.0,0.0
13.480039220276565,2467.0,1.0,3.0,3.0,2.0,2.0,3.0,1998.0,0.0,0.0,0.0,1.0,0.0
12.574185427296195,1026.0,1.0,2.0,1.0,1.0,1.0,1.0,1938.0,0.0,0.0,0.0,1.0,0.0
13.487007879880162,1940.0,2.0,4.0,2.0,2.0,2.0,3.0,1920.0,0.0,0.0,0.0,1.0,0.0
12.574185427296195,672.0,1.0,2.0,1.0,1.0,1.0,1.0,1948.0,0.0,0.0,0.0,1.0,0.0
13.681980308196241,4003.0,3.0,4.0,3.0,3.0,3.0,2.0,2008.0,0.0,0.0,0.0,1.0,0.0
12.884108726347916,1459.0,1.0,3.0,2.0,2.0,2.0,1.0,1980.0,0.0,0.0,0.0,1.0,0.0
12.367345048436391,1935.0,2.0,4.0,1.0,1.0,1.0,2.0,1925.0,0.0,0.0,0.0,1.0,0.0
13.005607064487718,2160.0,2.0,2.0,2.0,2.0,2.0,2.0,1984.0,0.0,0.0,0.0,0.0,1.0
14.508657738524219,2756.0,1.0,3.0,2.0,2.0,2.0,2.0,2015.0,0.0,0.0,0.0,1.0,0.0
12.712592010659236,838.0,1.0,2.0,1.0,1.0,1.0,1.0,1982.0,0.0,0.0,0.0,0.0,1.0
12.721888795877375,1100.0,1.0,3.0,2.0,2.0,2.0,2.0,2000.0,0.0,0.0,0.0,1.0,0.0
13.795206825135686,4001.0,2.0,6.0,4.0,4.0,4.0,4.0,1968.0,0.0,0.0,0.0,1.0,0.0
12.25484376189915,610.0,1.0,1.0,1.0,1.0,1.0,,1960.0,0.0,0.0,0.0,1.0,0.0
14.07779866568576,3104.0,2.0,5.0,3.0,3.0,3.0,6.0,1992.0,0.0,0.0,0.0,1.0,0.0
13.591117476312084,1704.0,2.0,3.0,2.0,2.0,2.0,2.0,1978.0,0.0,0.0,0.0,1.0,0.0
13.112315061750808,1562.0,1.0,3.0,2.0,2.0,2.0,2.0,1981.0,0.0,0.0,0.0,1.0,0.0
13.591117476312084,2910.0,3.0,3.0,3.0,3.0,3.0,1.0,1985.0,0.0,0.0,0.0,1.0,0.0
13.038983942375959,1760.0,1.0,3.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.0,0.0,1.0,0.0
12.502470376049185,1054.0,1.0,2.0,1.0,1.0,1.0,,1965.0,1.0,0.0,0.0,0.0,0.0
12.91164481522143,1135.0,1.0,2.0,2.0,2.0,2.0,1.0,2000.0,1.0,0.0,0.0,0.0,0.0
13.28448392755959,1500.0,1.0,3.0,2.0,2.0,2.0,2.0,2000.0,0.0,0.0,0.0,1.0,0.0
12.847929163278053,960.0,1.0,3.0,2.0,2.0,2.0,2.0,1977.0,0.0,0.0,0.0,1.0,0.0
13.016782837542953,2810.0,2.0,4.0,3.0,3.0,3.0,2.0,2019.0,0.0,0.0,0.0,1.0,0.0
12.66001358269538,1184.0,2.0,2.0,1.0,1.0,1.0,1.0,1980.0,1.0,0.0,0.0,0.0,0.0
13.507627138738266,2800.0,2.0,4.0,3.0,3.0,3.0,2.0,1990.0,0.0,0.0,0.0,1.0,0.0
13.437175577097312,1616.0,1.0,3.0,2.0,2.0,2.0,2.0,1977.0,0.0,0.0,0.0,1.0,0.0
12.721888795877375,864.0,1.0,3.0,1.0,1.0,1.0,1.0,1976.0,0.0,0.0,0.0,1.0,0.0
13.99699926803766,2999.0,2.0,2.0,2.0,2.0,2.0,2.0,1910.0,1.0,0.0,0.0,0.0,0.0
12.886643575525625,1361.0,1.0,3.0,2.0,2.0,2.0,2.0,1990.0,0.0,0.0,0.0,1.0,0.0
13.217675375388819,1538.0,1.0,3.0,2.0,2.0,2.0,2.0,1989.0,0.0,0.0,0.0,1.0,0.0
13.384729180332174,1296.0,1.0,3.0,2.0,2.0,2.0,,1996.0,0.0,1.0,0.0,0.0,0.0
13.197472705176983,2333.0,2.0,4.0,3.0,3.0,3.0,1.0,1976.0,0.0,0.0,0.0,1.0,0.0
13.07107218827772,912.0,1.0,2.0,1.0,1.0,1.0,1.0,1947.0,0.0,1.0,0.0,0.0,0.0
12.992256969959042,2052.0,2.0,5.0,2.0,2.0,2.0,1.0,1910.0,0.0,0.0,0.0,1.0,0.0
13.161586013632684,1848.0,1.0,4.0,2.0,2.0,2.0,2.0,1984.0,0.0,0.0,0.0,1.0,0.0
12.429220196836383,806.0,1.0,2.0,1.0,1.0,1.0,,1920.0,0.0,0.0,0.0,0.0,1.0
14.111905314512224,3452.0,2.0,4.0,5.0,4.0,4.0,3.0,2006.0,0.0,0.0,0.0,1.0,0.0
12.531776395271262,858.0,1.0,2.0,1.0,1.0,1.0,,1936.0,0.0,0.0,0.0,1.0,0.0
13.079457964073546,1425.0,2.0,3.0,3.0,3.0,3.0,2.0,1951.0,0.0,0.0,0.0,1.0,0.0
12.861001210669146,1200.0,1.0,2.0,1.0,1.0,1.0,,1950.0,0.0,0.0,0.0,1.0,0.0
13.38318953651709,2396.0,1.0,4.0,3.0,2.0,2.0,2.0,2015.0,0.0,0.0,0.0,1.0,0.0
13.286183160425152,1550.0,1.0,2.0,2.0,2.0,2.0,3.0,1992.0,0.0,0.0,0.0,1.0,0.0
12.992256969959042,1246.0,1.0,3.0,2.0,2.0,2.0,2.0,1994.0,0.0,0.0,0.0,1.0,0.0
14.669926311652166,4314.0,2.0,4.0,3.0,3.0,3.0,2.0,1973.0,0.0,0.0,0.0,1.0,0.0
13.161586013632684,2352.0,2.0,4.0,2.0,2.0,2.0,1.0,1977.0,0.0,0.0,0.0,1.0,0.0
14.331324320256051,3866.0,2.0,3.0,4.0,4.0,4.0,4.0,1990.0,0.0,0.0,0.0,1.0,0.0
13.07107218827772,1512.0,2.0,2.0,1.0,1.0,1.0,1.0,1953.0,0.0,0.0,0.0,1.0,0.0
13.480037821676145,2066.0,2.0,3.0,2.0,2.0,2.0,,1901.0,0.0,0.0,0.0,1.0,0.0
12.676079399771027,1108.0,1.0,3.0,2.0,2.0,2.0,1.0,1936.0,0.0,0.0,0.0,1.0,0.0
13.171155446333852,1748.0,2.0,4.0,2.0,2.0,2.0,2.0,1994.0,0.0,0.0,0.0,1.0,0.0
12.818554633046093,1498.0,2.0,3.0,2.0,2.0,2.0,,1938.0,0.0,0.0,0.0,1.0,0.0
13.670485941982712,2267.0,1.0,3.0,2.0,2.0,2.0,2.0,2006.0,0.0,0.0,0.0,1.0,0.0
12.896719202134523,816.0,1.0,2.0,1.0,1.0,1.0,,1968.0,0.0,0.0,0.0,1.0,0.0
14.913456291200328,4189.0,1.0,5.0,6.0,5.0,5.0,3.0,2020.0,0.0,0.0,0.0,1.0,0.0
13.345508528717259,1825.0,2.0,3.0,2.0,2.0,2.0,1.0,2008.0,0.0,0.0,0.0,1.0,0.0
13.909912143303451,3395.0,3.0,5.0,3.0,3.0,3.0,,1928.0,0.0,0.0,0.0,1.0,0.0
13.122365377402328,2469.0,2.0,3.0,2.0,2.0,2.0,2.0,1999.0,0.0,0.0,0.0,1.0,0.0
13.335862167174314,1542.0,1.0,3.0,2.0,2.0,2.0,2.0,2016.0,0.0,0.0,0.0,1.0,0.0
13.25339339419516,1836.0,1.0,3.0,1.0,1.0,1.0,1.0,1951.0,0.0,0.0,0.0,1.0,0.0
12.873648139727594,2064.0,2.0,4.0,2.0,2.0,2.0,2.0,1959.0,0.0,0.0,0.0,1.0,0.0
13.26212705890841,1680.0,2.0,4.0,1.0,1.0,1.0,3.0,1950.0,0.0,0.0,0.0,1.0,0.0
12.896719202134523,1417.0,1.0,3.0,2.0,2.0,2.0,1.0,2010.0,0.0,0.0,0.0,1.0,0.0
12.987690762404629,1471.0,1.0,3.0,2.0,2.0,2.0,2.0,1996.0,0.0,0.0,0.0,1.0,0.0
12.608202196848836,1424.0,2.0,3.0,2.0,2.0,2.0,1.0,1976.0,1.0,0.0,0.0,0.0,0.0
13.345508528717259,2140.0,1.0,3.0,2.0,2.0,2.0,2.0,1976.0,0.0,0.0,0.0,1.0,0.0
13.76316513133229,2724.0,2.0,5.0,3.0,3.0,3.0,2.0,1966.0,0.0,0.0,0.0,1.0,0.0
13.017005083966255,2837.0,3.0,4.0,3.0,3.0,3.0,1.0,1950.0,1.0,0.0,0.0,0.0,0.0
12.425212191503038,926.0,1.0,2.0,1.0,1.0,1.0,,1998.0,0.0,0.0,0.0,0.0,1.0
12.813664661036311,1778.0,2.0,3.0,2.0,2.0,2.0,2.0,2005.0,0.0,0.0,0.0,1.0,0.0
13.304519920584285,2179.0,3.0,3.0,2.0,2.0,2.0,3.0,1992.0,0.0,0.0,0.0,1.0,0.0
12.660331092405906,1466.0,1.0,3.0,2.0,2.0,2.0,1.0,1976.0,0.0,0.0,0.0,1.0,0.0
12.896719202134523,1122.0,1.0,2.0,2.0,2.0,2.0,2.0,1987.0,0.0,0.0,0.0,1.0,0.0
13.540943440619637,1546.0,1.0,4.0,2.0,2.0,2.0,2.0,1964.0,0.0,0.0,0.0,1.0,0.0
13.442998001373553,2194.0,2.0,3.0,2.0,2.0,2.0,2.0,2019.0,0.0,0.0,0.0,1.0,0.0
13.527829818844937,3578.0,3.0,3.0,3.0,3.0,3.0,2.0,1940.0,0.0,0.0,0.0,1.0,0.0
13.26212705890841,2385.0,2.0,5.0,3.0,3.0,3.0,2.0,2022.0,0.0,0.0,0.0,1.0,0.0
12.834683971615659,1256.0,2.0,2.0,3.0,2.0,2.0,2.0,1991.0,1.0,0.0,0.0,0.0,0.0
13.07107218827772,1320.0,1.0,2.0,2.0,2.0,2.0,4.0,1966.0,0.0,0.0,0.0,1.0,0.0
12.425212191503038,768.0,1.0,1.0,1.0,1.0,1.0,,1946.0,0.0,0.0,0.0,1.0,0.0
13.02805489573287,1552.0,1.0,3.0,2.0,2.0,2.0,2.0,2020.0,0.0,0.0,0.0,1.0,0.0
13.1421679654829,2709.0,1.0,3.0,2.0,2.0,2.0,2.0,2015.0,0.0,0.0,0.0,1.0,0.0
12.437188334739655,1196.0,2.0,2.0,2.0,1.0,1.0,,1978.0,1.0,0.0,0.0,0.0,0.0
13.578522867254332,2906.0,3.0,4.0,1.0,1.0,1.0,2.0,1941.0,0.0,0.0,0.0,1.0,0.0
12.959846800844963,1524.0,1.0,3.0,2.0,2.0,2.0,2.0,1996.0,0.0,0.0,0.0,1.0,0.0
13.591117476312084,2338.0,1.0,3.0,3.0,2.0,2.0,3.0,2025.0,0.0,0.0,0.0,1.0,0.0
13.484212313132858,2354.0,2.0,4.0,2.0,2.0,2.0,3.0,2001.0,0.0,0.0,0.0,1.0,0.0
13.310337262981164,1425.0,1.0,3.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.0,0.0,1.0,0.0
13.384575322579519,2124.0,2.0,3.0,2.0,2.0,2.0,2.0,1948.0,0.0,0.0,0.0,1.0,0.0
13.384729180332174,2112.0,2.0,3.0,2.0,2.0,2.0,2.0,1976.0,0.0,0.0,0.0,1.0,0.0
12.323860125621126,616.0,1.0,2.0,1.0,1.0,1.0,1.0,1943.0,0.0,0.0,0.0,1.0,0.0
12.524530013005734,1076.0,1.0,2.0,1.0,1.0,1.0,2.0,1960.0,0.0,0.0,0.0,1.0,0.0
13.444303388018582,2386.0,3.0,4.0,3.0,3.0,3.0,2.0,1979.0,0.0,0.0,0.0,1.0,0.0
13.038983942375959,1368.0,1.0,3.0,2.0,2.0,2.0,2.0,1996.0,0.0,0.0,0.0,1.0,0.0
13.304686600863562,2256.0,2.0,3.0,2.0,2.0,2.0,1.0,1929.0,0.0,0.0,0.0,1.0,0.0
13.122365377402328,2149.0,1.0,2.0,2.0,2.0,2.0,2.0,1998.0,0.0,0.0,0.0,1.0,0.0
12.873904582205107,1566.0,1.0,3.0,2.0,2.0,2.0,2.0,1990.0,0.0,0.0,0.0,1.0,0.0
13.38472764187182,1739.0,2.0,3.0,2.0,2.0,2.0,2.0,1969.0,0.0,0.0,0.0,0.0,1.0
12.552852292101369,657.0,1.0,1.0,1.0,1.0,1.0,,2024.0,1.0,0.0,0.0,0.0,0.0
12.706547888433661,1916.0,1.0,4.0,2.0,2.0,2.0,2.0,2006.0,0.0,0.0,0.0,1.0,0.0
13.527829818844937,1958.0,2.0,3.0,1.0,1.0,1.0,,1994.0,0.0,0.0,0.0,1.0,0.0
13.442998001373553,2582.0,2.0,3.0,2.0,2.0,2.0,2.0,1974.0,0.0,0.0,0.0,1.0,0.0
13.151924121391561,2012.0,2.0,4.0,3.0,2.0,2.0,2.0,2004.0,0.0,0.0,0.0,1.0,0.0
13.12216535779974,1496.0,2.0,3.0,2.0,2.0,2.0,2.0,1999.0,0.0,0.0,0.0,1.0,0.0
13.547632419997361,2035.0,3.0,4.0,3.0,3.0,3.0,2.0,1961.0,0.0,0.0,0.0,1.0,0.0
13.304686600863562,1928.0,2.0,3.0,2.0,2.0,2.0,2.0,2001.0,0.0,0.0,0.0,1.0,0.0
12.408609326231229,989.0,1.0,2.0,2.0,2.0,2.0,,1980.0,1.0,0.0,0.0,0.0,0.0
13.70892818503167,2741.0,1.0,3.0,2.0,2.0,2.0,2.0,1967.0,0.0,0.0,0.0,1.0,0.0
12.818554633046093,1008.0,1.0,3.0,2.0,2.0,2.0,2.0,1975.0,0.0,0.0,0.0,1.0,0.0
13.45869417545215,4648.0,2.0,5.0,4.0,3.0,3.0,2.0,1997.0,0.0,0.0,0.0,1.0,0.0
12.982873697962253,1714.0,1.0,3.0,2.0,2.0,2.0,2.0,2003.0,0.0,0.0,0.0,1.0,0.0
